x,y,step
56,54,4633
56,55,4634
55,55,4635
55,54,4636
54,54,4637
53,54,4638
52,54,4639
51,54,4640
50,54,4641
49,54,4642
49,55,4643
48,55,4644
47,55,4645
46,55,4646
45,55,4647
44,55,4648
43,55,4649
42,55,4650
42,56,4651
43,56,4652
44,56,4653
45,56,4654
46,56,4655
47,56,4656
48,56,4657
49,56,4658
50,56,4659
50,55,4660
51,55,4661
52,55,4662
53,55,4663
53,56,4664
54,56,4665
55,56,4666
55,57,4667
54,57,4668
53,57,4669
52,57,4670
52,56,4671
51,56,4672
51,57,4673
50,57,4674
50,58,4675
51,58,4676
51,59,4677
52,59,4678
52,58,4679
53,58,4680
53,59,4681
54,59,4682
55,59,4683
55,58,4684
56,58,4685
56,57,4686
56,56,4687
57,56,4688
57,57,4689
58,57,4690
58,56,4691
59,56,4692
59,57,4693
59,58,4694
60,58,4695
61,58,4696
62,58,4697
62,59,4698
61,59,4699
60,59,4700
59,59,4701
59,60,4702
58,60,4703
58,59,4704
58,58,4705
57,58,4706
57,59,4707
56,59,4708
56,60,4709
55,60,4710
54,60,4711
54,61,4712
55,61,4713
55,62,4714
56,62,4715
57,62,4716
57,61,4717
58,61,4718
59,61,4719
60,61,4720
60,60,4721
61,60,4722
62,60,4723
63,60,4724
63,61,4725
63,62,4726
62,62,4727
62,61,4728
61,61,4729
61,62,4730
60,62,4731
60,63,4732
59,63,4733
59,62,4734
58,62,4735
58,63,4736
58,64,4737
59,64,4738
60,64,4739
60,65,4740
61,65,4741
61,66,4742
60,66,4743
60,67,4744
61,67,4745
62,67,4746
62,68,4747
61,68,4748
60,68,4749
60,69,4750
59,69,4751
59,70,4752
58,70,4753
58,69,4754
58,68,4755
59,68,4756
59,67,4757
58,67,4758
58,66,4759
59,66,4760
59,65,4761
58,65,4762
57,65,4763
57,64,4764
57,63,4765
56,63,4766
56,64,4767
56,65,4768
55,65,4769
55,64,4770
55,63,4771
54,63,4772
54,62,4773
53,62,4774
53,61,4775
53,60,4776
52,60,4777
52,61,4778
52,62,4779
51,62,4780
51,61,4781
51,60,4782
50,60,4783
50,59,4784
49,59,4785
49,58,4786
49,57,4787
48,57,4788
47,57,4789
46,57,4790
46,58,4791
47,58,4792
48,58,4793
48,59,4794
47,59,4795
47,60,4796
48,60,4797
49,60,4798
49,61,4799
48,61,4800
47,61,4801
46,61,4802
45,61,4803
45,60,4804
46,60,4805
46,59,4806
45,59,4807
45,58,4808
45,57,4809
44,57,4810
43,57,4811
43,58,4812
44,58,4813
44,59,4814
43,59,4815
42,59,4816
42,58,4817
42,57,4818
41,57,4819
41,56,4820
40,56,4821
39,56,4822
39,57,4823
40,57,4824
40,58,4825
39,58,4826
38,58,4827
38,57,4828
37,57,4829
37,58,4830
37,59,4831
36,59,4832
36,58,4833
36,57,4834
35,57,4835
35,58,4836
34,58,4837
34,57,4838
34,56,4839
33,56,4840
33,57,4841
33,58,4842
32,58,4843
31,58,4844
31,57,4845
30,57,4846
29,57,4847
28,57,4848
28,58,4849
29,58,4850
30,58,4851
30,59,4852
30,60,4853
29,60,4854
29,59,4855
28,59,4856
28,60,4857
27,60,4858
27,59,4859
27,58,4860
27,57,4861
26,57,4862
26,58,4863
26,59,4864
26,60,4865
25,60,4866
25,59,4867
25,58,4868
24,58,4869
24,57,4870
24,56,4871
24,55,4872
24,54,4873
23,54,4874
23,55,4875
23,56,4876
23,57,4877
23,58,4878
22,58,4879
22,57,4880
22,56,4881
22,55,4882
21,55,4883
21,56,4884
20,56,4885
20,55,4886
19,55,4887
19,56,4888
19,57,4889
20,57,4890
21,57,4891
21,58,4892
20,58,4893
19,58,4894
18,58,4895
18,57,4896
18,56,4897
17,56,4898
16,56,4899
15,56,4900
15,55,4901
14,55,4902
14,56,4903
13,56,4904
12,56,4905
12,55,4906
11,55,4907
11,56,4908
10,56,4909
10,55,4910
9,55,4911
9,56,4912
8,56,4913
7,56,4914
6,56,4915
6,57,4916
7,57,4917
8,57,4918
8,58,4919
7,58,4920
6,58,4921
5,58,4922
4,58,4923
4,59,4924
5,59,4925
6,59,4926
7,59,4927
8,59,4928
8,60,4929
7,60,4930
7,61,4931
8,61,4932
8,62,4933
9,62,4934
9,61,4935
9,60,4936
9,59,4937
9,58,4938
9,57,4939
10,57,4940
10,58,4941
10,59,4942
11,59,4943
11,58,4944
11,57,4945
12,57,4946
13,57,4947
14,57,4948
14,58,4949
13,58,4950
12,58,4951
12,59,4952
12,60,4953
11,60,4954
11,61,4955
12,61,4956
12,62,4957
11,62,4958
10,62,4959
10,63,4960
11,63,4961
11,64,4962
12,64,4963
12,63,4964
13,63,4965
13,62,4966
13,61,4967
13,60,4968
13,59,4969
14,59,4970
15,59,4971
15,58,4972
15,57,4973
16,57,4974
17,57,4975
17,58,4976
16,58,4977
16,59,4978
17,59,4979
18,59,4980
19,59,4981
19,60,4982
18,60,4983
17,60,4984
16,60,4985
15,60,4986
14,60,4987
14,61,4988
14,62,4989
15,62,4990
15,61,4991
16,61,4992
17,61,4993
18,61,4994
19,61,4995
19,62,4996
18,62,4997
17,62,4998
16,62,4999
16,63,5000
17,63,5001
18,63,5002
19,63,5003
19,64,5004
18,64,5005
18,65,5006
19,65,5007
20,65,5008
20,64,5009
20,63,5010
20,62,5011
20,61,5012
20,60,5013
20,59,5014
21,59,5015
22,59,5016
22,60,5017
23,60,5018
23,59,5019
24,59,5020
24,60,5021
24,61,5022
23,61,5023
22,61,5024
21,61,5025
21,62,5026
21,63,5027
21,64,5028
22,64,5029
22,63,5030
22,62,5031
23,62,5032
23,63,5033
23,64,5034
24,64,5035
25,64,5036
25,63,5037
24,63,5038
24,62,5039
25,62,5040
25,61,5041
26,61,5042
27,61,5043
28,61,5044
29,61,5045
29,62,5046
28,62,5047
27,62,5048
26,62,5049
26,63,5050
27,63,5051
28,63,5052
29,63,5053
29,64,5054
28,64,5055
28,65,5056
27,65,5057
27,64,5058
26,64,5059
26,65,5060
26,66,5061
25,66,5062
25,65,5063
24,65,5064
24,66,5065
23,66,5066
22,66,5067
22,65,5068
21,65,5069
21,66,5070
20,66,5071
19,66,5072
19,67,5073
20,67,5074
21,67,5075
22,67,5076
23,67,5077
24,67,5078
25,67,5079
26,67,5080
27,67,5081
27,66,5082
28,66,5083
29,66,5084
29,65,5085
30,65,5086
30,64,5087
30,63,5088
31,63,5089
31,62,5090
30,62,5091
30,61,5092
31,61,5093
32,61,5094
32,60,5095
31,60,5096
31,59,5097
32,59,5098
33,59,5099
33,60,5100
34,60,5101
34,59,5102
35,59,5103
35,60,5104
36,60,5105
37,60,5106
38,60,5107
38,59,5108
39,59,5109
39,60,5110
40,60,5111
40,59,5112
41,59,5113
41,60,5114
42,60,5115
43,60,5116
43,61,5117
44,61,5118
44,62,5119
45,62,5120
46,62,5121
47,62,5122
48,62,5123
48,63,5124
48,64,5125
49,64,5126
49,63,5127
49,62,5128
50,62,5129
50,63,5130
51,63,5131
52,63,5132
53,63,5133
53,64,5134
52,64,5135
52,65,5136
51,65,5137
51,64,5138
50,64,5139
50,65,5140
49,65,5141
49,66,5142
48,66,5143
48,65,5144
47,65,5145
47,64,5146
47,63,5147
46,63,5148
46,64,5149
46,65,5150
46,66,5151
46,67,5152
47,67,5153
48,67,5154
49,67,5155
50,67,5156
51,67,5157
51,66,5158
52,66,5159
53,66,5160
53,65,5161
54,65,5162
54,66,5163
55,66,5164
56,66,5165
57,66,5166
57,67,5167
56,67,5168
56,68,5169
55,68,5170
55,67,5171
54,67,5172
53,67,5173
52,67,5174
52,68,5175
53,68,5176
54,68,5177
54,69,5178
53,69,5179
52,69,5180
51,69,5181
51,68,5182
50,68,5183
49,68,5184
49,69,5185
48,69,5186
48,68,5187
47,68,5188
46,68,5189
45,68,5190
45,67,5191
45,66,5192
45,65,5193
45,64,5194
45,63,5195
44,63,5196
44,64,5197
43,64,5198
43,65,5199
44,65,5200
44,66,5201
43,66,5202
42,66,5203
42,65,5204
42,64,5205
42,63,5206
43,63,5207
43,62,5208
42,62,5209
42,61,5210
41,61,5211
41,62,5212
41,63,5213
41,64,5214
41,65,5215
40,65,5216
40,64,5217
39,64,5218
39,63,5219
40,63,5220
40,62,5221
40,61,5222
39,61,5223
39,62,5224
38,62,5225
38,61,5226
37,61,5227
37,62,5228
36,62,5229
36,61,5230
35,61,5231
35,62,5232
34,62,5233
34,61,5234
33,61,5235
33,62,5236
32,62,5237
32,63,5238
33,63,5239
34,63,5240
35,63,5241
36,63,5242
37,63,5243
38,63,5244
38,64,5245
37,64,5246
36,64,5247
35,64,5248
34,64,5249
33,64,5250
32,64,5251
31,64,5252
31,65,5253
32,65,5254
32,66,5255
33,66,5256
33,65,5257
34,65,5258
35,65,5259
35,66,5260
36,66,5261
36,67,5262
35,67,5263
35,68,5264
34,68,5265
34,67,5266
33,67,5267
32,67,5268
31,67,5269
31,66,5270
30,66,5271
30,67,5272
30,68,5273
29,68,5274
29,67,5275
28,67,5276
28,68,5277
27,68,5278
26,68,5279
25,68,5280
24,68,5281
23,68,5282
22,68,5283
22,69,5284
21,69,5285
21,68,5286
20,68,5287
20,69,5288
19,69,5289
18,69,5290
18,68,5291
17,68,5292
17,67,5293
18,67,5294
18,66,5295
17,66,5296
16,66,5297
16,65,5298
17,65,5299
17,64,5300
16,64,5301
15,64,5302
15,63,5303
14,63,5304
14,64,5305
13,64,5306
13,65,5307
14,65,5308
15,65,5309
15,66,5310
14,66,5311
14,67,5312
15,67,5313
16,67,5314
16,68,5315
15,68,5316
14,68,5317
13,68,5318
13,67,5319
13,66,5320
12,66,5321
11,66,5322
11,67,5323
12,67,5324
12,68,5325
11,68,5326
10,68,5327
10,67,5328
10,66,5329
10,65,5330
10,64,5331
9,64,5332
9,65,5333
9,66,5334
9,67,5335
8,67,5336
8,66,5337
8,65,5338
7,65,5339
7,64,5340
8,64,5341
8,63,5342
7,63,5343
7,62,5344
6,62,5345
5,62,5346
5,61,5347
5,60,5348
4,60,5349
4,61,5350
4,62,5351
4,63,5352
5,63,5353
6,63,5354
6,64,5355
6,65,5356
6,66,5357
7,66,5358
7,67,5359
6,67,5360
5,67,5361
5,68,5362
4,68,5363
4,69,5364
5,69,5365
5,70,5366
6,70,5367
6,69,5368
6,68,5369
7,68,5370
7,69,5371
8,69,5372
8,68,5373
9,68,5374
9,69,5375
10,69,5376
10,70,5377
9,70,5378
8,70,5379
8,71,5380
9,71,5381
9,72,5382
8,72,5383
7,72,5384
7,71,5385
6,71,5386
5,71,5387
5,72,5388
6,72,5389
6,73,5390
7,73,5391
8,73,5392
9,73,5393
9,74,5394
10,74,5395
11,74,5396
11,73,5397
10,73,5398
10,72,5399
10,71,5400
11,71,5401
11,70,5402
11,69,5403
12,69,5404
12,70,5405
12,71,5406
13,71,5407
13,70,5408
13,69,5409
14,69,5410
14,70,5411
14,71,5412
15,71,5413
16,71,5414
16,70,5415
15,70,5416
15,69,5417
16,69,5418
17,69,5419
17,70,5420
17,71,5421
17,72,5422
16,72,5423
15,72,5424
14,72,5425
13,72,5426
12,72,5427
12,73,5428
13,73,5429
14,73,5430
15,73,5431
15,74,5432
14,74,5433
13,74,5434
13,75,5435
12,75,5436
11,75,5437
11,76,5438
12,76,5439
12,77,5440
13,77,5441
13,76,5442
14,76,5443
14,75,5444
15,75,5445
16,75,5446
16,74,5447
16,73,5448
17,73,5449
17,74,5450
18,74,5451
18,75,5452
19,75,5453
19,74,5454
20,74,5455
20,73,5456
19,73,5457
18,73,5458
18,72,5459
19,72,5460
19,71,5461
18,71,5462
18,70,5463
19,70,5464
20,70,5465
20,71,5466
20,72,5467
21,72,5468
21,71,5469
21,70,5470
22,70,5471
23,70,5472
23,69,5473
24,69,5474
25,69,5475
26,69,5476
27,69,5477
27,70,5478
26,70,5479
25,70,5480
25,71,5481
24,71,5482
24,72,5483
23,72,5484
23,71,5485
22,71,5486
22,72,5487
22,73,5488
21,73,5489
21,74,5490
22,74,5491
22,75,5492
22,76,5493
21,76,5494
21,77,5495
21,78,5496
20,78,5497
20,77,5498
20,76,5499
19,76,5500
18,76,5501
17,76,5502
16,76,5503
15,76,5504
15,77,5505
16,77,5506
17,77,5507
18,77,5508
19,77,5509
19,78,5510
18,78,5511
17,78,5512
16,78,5513
15,78,5514
15,79,5515
16,79,5516
17,79,5517
18,79,5518
19,79,5519
20,79,5520
21,79,5521
22,79,5522
22,78,5523
22,77,5524
23,77,5525
23,76,5526
23,75,5527
23,74,5528
23,73,5529
24,73,5530
24,74,5531
24,75,5532
24,76,5533
25,76,5534
25,75,5535
25,74,5536
25,73,5537
25,72,5538
26,72,5539
26,71,5540
27,71,5541
27,72,5542
27,73,5543
27,74,5544
26,74,5545
26,75,5546
27,75,5547
28,75,5548
28,74,5549
28,73,5550
29,73,5551
30,73,5552
30,72,5553
29,72,5554
28,72,5555
28,71,5556
28,70,5557
28,69,5558
29,69,5559
29,70,5560
29,71,5561
30,71,5562
30,70,5563
30,69,5564
31,69,5565
31,68,5566
32,68,5567
33,68,5568
33,69,5569
34,69,5570
35,69,5571
36,69,5572
36,70,5573
35,70,5574
34,70,5575
34,71,5576
35,71,5577
36,71,5578
37,71,5579
37,70,5580
38,70,5581
38,69,5582
37,69,5583
37,68,5584
38,68,5585
38,67,5586
38,66,5587
37,66,5588
37,65,5589
38,65,5590
39,65,5591
39,66,5592
39,67,5593
39,68,5594
40,68,5595
40,67,5596
40,66,5597
41,66,5598
41,67,5599
42,67,5600
43,67,5601
43,68,5602
44,68,5603
44,69,5604
43,69,5605
42,69,5606
42,68,5607
41,68,5608
41,69,5609
40,69,5610
39,69,5611
39,70,5612
40,70,5613
40,71,5614
41,71,5615
41,70,5616
42,70,5617
42,71,5618
43,71,5619
43,70,5620
44,70,5621
44,71,5622
45,71,5623
45,70,5624
46,70,5625
46,69,5626
47,69,5627
47,70,5628
48,70,5629
49,70,5630
50,70,5631
50,71,5632
49,71,5633
48,71,5634
48,72,5635
47,72,5636
47,71,5637
46,71,5638
46,72,5639
45,72,5640
44,72,5641
43,72,5642
42,72,5643
42,73,5644
43,73,5645
44,73,5646
45,73,5647
46,73,5648
46,74,5649
45,74,5650
45,75,5651
44,75,5652
44,74,5653
43,74,5654
42,74,5655
41,74,5656
41,73,5657
41,72,5658
40,72,5659
39,72,5660
39,71,5661
38,71,5662
38,72,5663
37,72,5664
36,72,5665
35,72,5666
34,72,5667
33,72,5668
33,71,5669
32,71,5670
32,70,5671
31,70,5672
31,71,5673
31,72,5674
32,72,5675
32,73,5676
33,73,5677
34,73,5678
35,73,5679
36,73,5680
37,73,5681
38,73,5682
39,73,5683
40,73,5684
40,74,5685
39,74,5686
39,75,5687
40,75,5688
41,75,5689
42,75,5690
43,75,5691
43,76,5692
44,76,5693
45,76,5694
46,76,5695
46,75,5696
47,75,5697
48,75,5698
48,74,5699
47,74,5700
47,73,5701
48,73,5702
49,73,5703
49,74,5704
50,74,5705
51,74,5706
51,73,5707
50,73,5708
50,72,5709
51,72,5710
51,71,5711
51,70,5712
52,70,5713
53,70,5714
53,71,5715
52,71,5716
52,72,5717
52,73,5718
53,73,5719
53,72,5720
54,72,5721
54,71,5722
54,70,5723
55,70,5724
55,71,5725
55,72,5726
56,72,5727
56,73,5728
55,73,5729
54,73,5730
54,74,5731
55,74,5732
56,74,5733
57,74,5734
57,73,5735
57,72,5736
58,72,5737
59,72,5738
59,73,5739
58,73,5740
58,74,5741
59,74,5742
60,74,5743
60,73,5744
61,73,5745
61,74,5746
61,75,5747
62,75,5748
62,76,5749
61,76,5750
60,76,5751
60,75,5752
59,75,5753
59,76,5754
59,77,5755
58,77,5756
58,76,5757
58,75,5758
57,75,5759
57,76,5760
57,77,5761
56,77,5762
56,76,5763
56,75,5764
55,75,5765
54,75,5766
53,75,5767
53,74,5768
52,74,5769
52,75,5770
52,76,5771
51,76,5772
51,75,5773
50,75,5774
49,75,5775
49,76,5776
49,77,5777
50,77,5778
51,77,5779
52,77,5780
53,77,5781
53,76,5782
54,76,5783
55,76,5784
55,77,5785
54,77,5786
54,78,5787
53,78,5788
52,78,5789
52,79,5790
51,79,5791
51,78,5792
50,78,5793
49,78,5794
49,79,5795
48,79,5796
48,78,5797
48,77,5798
48,76,5799
47,76,5800
47,77,5801
46,77,5802
45,77,5803
44,77,5804
43,77,5805
43,78,5806
44,78,5807
45,78,5808
46,78,5809
47,78,5810
47,79,5811
46,79,5812
45,79,5813
44,79,5814
43,79,5815
42,79,5816
42,78,5817
42,77,5818
42,76,5819
41,76,5820
41,77,5821
40,77,5822
40,76,5823
39,76,5824
39,77,5825
38,77,5826
38,76,5827
38,75,5828
38,74,5829
37,74,5830
37,75,5831
36,75,5832
36,74,5833
35,74,5834
34,74,5835
33,74,5836
32,74,5837
31,74,5838
31,75,5839
30,75,5840
30,74,5841
29,74,5842
29,75,5843
29,76,5844
30,76,5845
31,76,5846
32,76,5847
32,75,5848
33,75,5849
33,76,5850
34,76,5851
34,75,5852
35,75,5853
35,76,5854
36,76,5855
37,76,5856
37,77,5857
36,77,5858
35,77,5859
34,77,5860
34,78,5861
35,78,5862
36,78,5863
37,78,5864
38,78,5865
39,78,5866
39,79,5867
38,79,5868
37,79,5869
36,79,5870
35,79,5871
35,80,5872
34,80,5873
33,80,5874
33,79,5875
33,78,5876
33,77,5877
32,77,5878
32,78,5879
32,79,5880
32,80,5881
31,80,5882
31,79,5883
31,78,5884
31,77,5885
30,77,5886
30,78,5887
29,78,5888
28,78,5889
28,77,5890
28,76,5891
27,76,5892
27,77,5893
27,78,5894
27,79,5895
28,79,5896
29,79,5897
30,79,5898
30,80,5899
29,80,5900
28,80,5901
27,80,5902
26,80,5903
26,79,5904
26,78,5905
26,77,5906
25,77,5907
25,78,5908
24,78,5909
23,78,5910
23,79,5911
24,79,5912
25,79,5913
25,80,5914
24,80,5915
24,81,5916
23,81,5917
23,80,5918
22,80,5919
22,81,5920
21,81,5921
21,80,5922
20,80,5923
19,80,5924
18,80,5925
17,80,5926
16,80,5927
15,80,5928
15,81,5929
16,81,5930
16,82,5931
17,82,5932
17,81,5933
18,81,5934
18,82,5935
18,83,5936
19,83,5937
19,82,5938
19,81,5939
20,81,5940
20,82,5941
21,82,5942
22,82,5943
23,82,5944
23,83,5945
24,83,5946
24,82,5947
25,82,5948
25,81,5949
26,81,5950
27,81,5951
28,81,5952
29,81,5953
29,82,5954
30,82,5955
30,81,5956
31,81,5957
32,81,5958
33,81,5959
34,81,5960
35,81,5961
35,82,5962
34,82,5963
33,82,5964
33,83,5965
34,83,5966
35,83,5967
35,84,5968
34,84,5969
33,84,5970
32,84,5971
32,83,5972
32,82,5973
31,82,5974
31,83,5975
30,83,5976
29,83,5977
28,83,5978
28,82,5979
27,82,5980
27,83,5981
26,83,5982
26,84,5983
25,84,5984
24,84,5985
24,85,5986
25,85,5987
26,85,5988
27,85,5989
27,84,5990
28,84,5991
29,84,5992
29,85,5993
28,85,5994
28,86,5995
27,86,5996
26,86,5997
25,86,5998
24,86,5999
23,86,6000
23,85,6001
23,84,6002
22,84,6003
22,83,6004
21,83,6005
21,84,6006
20,84,6007
20,85,6008
19,85,6009
19,84,6010
18,84,6011
18,85,6012
17,85,6013
16,85,6014
16,84,6015
17,84,6016
17,83,6017
16,83,6018
15,83,6019
15,84,6020
15,85,6021
14,85,6022
13,85,6023
13,86,6024
12,86,6025
11,86,6026
11,87,6027
12,87,6028
13,87,6029
14,87,6030
14,86,6031
15,86,6032
16,86,6033
16,87,6034
17,87,6035
17,86,6036
18,86,6037
18,87,6038
19,87,6039
19,86,6040
20,86,6041
20,87,6042
21,87,6043
21,86,6044
21,85,6045
22,85,6046
22,86,6047
22,87,6048
23,87,6049
23,88,6050
23,89,6051
24,89,6052
24,88,6053
24,87,6054
25,87,6055
26,87,6056
27,87,6057
28,87,6058
28,88,6059
27,88,6060
26,88,6061
25,88,6062
25,89,6063
26,89,6064
27,89,6065
28,89,6066
28,90,6067
27,90,6068
26,90,6069
25,90,6070
24,90,6071
23,90,6072
23,91,6073
24,91,6074
25,91,6075
26,91,6076
27,91,6077
28,91,6078
29,91,6079
29,90,6080
29,89,6081
29,88,6082
29,87,6083
29,86,6084
30,86,6085
30,85,6086
30,84,6087
31,84,6088
31,85,6089
32,85,6090
32,86,6091
31,86,6092
31,87,6093
32,87,6094
33,87,6095
33,86,6096
33,85,6097
34,85,6098
35,85,6099
36,85,6100
36,84,6101
36,83,6102
36,82,6103
36,81,6104
36,80,6105
37,80,6106
37,81,6107
37,82,6108
38,82,6109
38,81,6110
38,80,6111
39,80,6112
39,81,6113
39,82,6114
40,82,6115
40,81,6116
40,80,6117
40,79,6118
40,78,6119
41,78,6120
41,79,6121
41,80,6122
41,81,6123
42,81,6124
42,80,6125
43,80,6126
43,81,6127
44,81,6128
45,81,6129
45,80,6130
46,80,6131
47,80,6132
48,80,6133
49,80,6134
50,80,6135
51,80,6136
51,81,6137
50,81,6138
49,81,6139
48,81,6140
47,81,6141
46,81,6142
46,82,6143
47,82,6144
48,82,6145
48,83,6146
49,83,6147
49,84,6148
48,84,6149
48,85,6150
47,85,6151
47,84,6152
47,83,6153
46,83,6154
46,84,6155
45,84,6156
45,83,6157
45,82,6158
44,82,6159
44,83,6160
43,83,6161
43,82,6162
42,82,6163
41,82,6164
41,83,6165
40,83,6166
40,84,6167
41,84,6168
42,84,6169
43,84,6170
43,85,6171
42,85,6172
41,85,6173
40,85,6174
39,85,6175
39,84,6176
39,83,6177
38,83,6178
37,83,6179
37,84,6180
37,85,6181
38,85,6182
38,86,6183
39,86,6184
40,86,6185
41,86,6186
42,86,6187
42,87,6188
43,87,6189
43,88,6190
44,88,6191
44,87,6192
44,86,6193
44,85,6194
45,85,6195
45,86,6196
46,86,6197
46,87,6198
45,87,6199
45,88,6200
46,88,6201
47,88,6202
47,87,6203
47,86,6204
48,86,6205
49,86,6206
49,85,6207
50,85,6208
50,84,6209
50,83,6210
50,82,6211
51,82,6212
51,83,6213
51,84,6214
51,85,6215
52,85,6216
52,84,6217
53,84,6218
53,85,6219
53,86,6220
52,86,6221
51,86,6222
50,86,6223
50,87,6224
49,87,6225
48,87,6226
48,88,6227
49,88,6228
50,88,6229
50,89,6230
49,89,6231
48,89,6232
47,89,6233
47,90,6234
47,91,6235
47,92,6236
47,93,6237
46,93,6238
46,92,6239
46,91,6240
46,90,6241
46,89,6242
45,89,6243
45,90,6244
44,90,6245
44,89,6246
43,89,6247
43,90,6248
42,90,6249
41,90,6250
41,89,6251
42,89,6252
42,88,6253
41,88,6254
41,87,6255
40,87,6256
39,87,6257
39,88,6258
38,88,6259
38,87,6260
37,87,6261
37,86,6262
36,86,6263
35,86,6264
34,86,6265
34,87,6266
35,87,6267
35,88,6268
34,88,6269
33,88,6270
32,88,6271
31,88,6272
30,88,6273
30,89,6274
31,89,6275
31,90,6276
30,90,6277
30,91,6278
31,91,6279
32,91,6280
32,90,6281
32,89,6282
33,89,6283
33,90,6284
34,90,6285
34,89,6286
35,89,6287
36,89,6288
36,88,6289
37,88,6290
37,89,6291
38,89,6292
39,89,6293
40,89,6294
40,90,6295
40,91,6296
41,91,6297
42,91,6298
43,91,6299
44,91,6300
45,91,6301
45,92,6302
45,93,6303
44,93,6304
44,92,6305
43,92,6306
43,93,6307
42,93,6308
42,92,6309
41,92,6310
40,92,6311
39,92,6312
39,91,6313
39,90,6314
38,90,6315
37,90,6316
37,91,6317
38,91,6318
38,92,6319
37,92,6320
36,92,6321
36,91,6322
36,90,6323
35,90,6324
35,91,6325
35,92,6326
34,92,6327
34,91,6328
33,91,6329
33,92,6330
32,92,6331
32,93,6332
33,93,6333
34,93,6334
35,93,6335
36,93,6336
37,93,6337
38,93,6338
39,93,6339
39,94,6340
38,94,6341
37,94,6342
36,94,6343
35,94,6344
35,95,6345
34,95,6346
34,94,6347
33,94,6348
33,95,6349
32,95,6350
31,95,6351
31,94,6352
31,93,6353
31,92,6354
30,92,6355
30,93,6356
30,94,6357
30,95,6358
30,96,6359
29,96,6360
29,95,6361
29,94,6362
29,93,6363
29,92,6364
28,92,6365
27,92,6366
26,92,6367
25,92,6368
24,92,6369
23,92,6370
23,93,6371
24,93,6372
25,93,6373
26,93,6374
27,93,6375
28,93,6376
28,94,6377
28,95,6378
28,96,6379
27,96,6380
27,95,6381
27,94,6382
26,94,6383
25,94,6384
24,94,6385
24,95,6386
25,95,6387
26,95,6388
26,96,6389
25,96,6390
24,96,6391
23,96,6392
23,95,6393
23,94,6394
22,94,6395
22,93,6396
22,92,6397
22,91,6398
21,91,6399
21,92,6400
21,93,6401
21,94,6402
20,94,6403
20,95,6404
21,95,6405
22,95,6406
22,96,6407
21,96,6408
20,96,6409
19,96,6410
19,95,6411
19,94,6412
19,93,6413
20,93,6414
20,92,6415
20,91,6416
20,90,6417
21,90,6418
22,90,6419
22,89,6420
22,88,6421
21,88,6422
21,89,6423
20,89,6424
20,88,6425
19,88,6426
19,89,6427
18,89,6428
18,88,6429
17,88,6430
16,88,6431
15,88,6432
14,88,6433
14,89,6434
15,89,6435
16,89,6436
17,89,6437
17,90,6438
18,90,6439
19,90,6440
19,91,6441
19,92,6442
18,92,6443
18,91,6444
17,91,6445
17,92,6446
16,92,6447
16,93,6448
15,93,6449
15,92,6450
15,91,6451
16,91,6452
16,90,6453
15,90,6454
14,90,6455
14,91,6456
14,92,6457
14,93,6458
13,93,6459
13,92,6460
13,91,6461
13,90,6462
12,90,6463
11,90,6464
11,91,6465
12,91,6466
12,92,6467
12,93,6468
11,93,6469
10,93,6470
10,92,6471
9,92,6472
9,91,6473
8,91,6474
8,92,6475
8,93,6476
9,93,6477
9,94,6478
10,94,6479
10,95,6480
10,96,6481
9,96,6482
9,97,6483
9,98,6484
10,98,6485
10,97,6486
11,97,6487
11,96,6488
11,95,6489
11,94,6490
12,94,6491
12,95,6492
13,95,6493
13,94,6494
14,94,6495
15,94,6496
16,94,6497
17,94,6498
17,93,6499
18,93,6500
18,94,6501
18,95,6502
18,96,6503
17,96,6504
17,95,6505
16,95,6506
15,95,6507
14,95,6508
14,96,6509
15,96,6510
16,96,6511
16,97,6512
16,98,6513
15,98,6514
15,97,6515
14,97,6516
14,98,6517
13,98,6518
13,97,6519
13,96,6520
12,96,6521
12,97,6522
12,98,6523
12,99,6524
11,99,6525
10,99,6526
10,100,6527
9,100,6528
9,101,6529
10,101,6530
10,102,6531
9,102,6532
9,103,6533
10,103,6534
11,103,6535
11,102,6536
11,101,6537
11,100,6538
12,100,6539
12,101,6540
12,102,6541
12,103,6542
13,103,6543
13,102,6544
13,101,6545
13,100,6546
13,99,6547
14,99,6548
15,99,6549
15,100,6550
14,100,6551
14,101,6552
14,102,6553
15,102,6554
15,101,6555
16,101,6556
16,100,6557
16,99,6558
17,99,6559
17,98,6560
17,97,6561
18,97,6562
18,98,6563
18,99,6564
18,100,6565
17,100,6566
17,101,6567
17,102,6568
18,102,6569
18,101,6570
19,101,6571
19,100,6572
19,99,6573
19,98,6574
19,97,6575
20,97,6576
20,98,6577
21,98,6578
21,97,6579
22,97,6580
22,98,6581
22,99,6582
21,99,6583
20,99,6584
20,100,6585
21,100,6586
22,100,6587
23,100,6588
23,99,6589
23,98,6590
23,97,6591
24,97,6592
25,97,6593
25,98,6594
24,98,6595
24,99,6596
25,99,6597
25,100,6598
26,100,6599
26,99,6600
26,98,6601
26,97,6602
27,97,6603
27,98,6604
28,98,6605
28,97,6606
29,97,6607
30,97,6608
31,97,6609
31,96,6610
32,96,6611
32,97,6612
33,97,6613
33,96,6614
34,96,6615
35,96,6616
36,96,6617
36,95,6618
37,95,6619
38,95,6620
38,96,6621
37,96,6622
37,97,6623
38,97,6624
39,97,6625
39,96,6626
40,96,6627
40,95,6628
40,94,6629
40,93,6630
41,93,6631
